"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"United States","USA","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44378.5240275575","43742.0261213549","44659.1514617994","45286.9355090342","46537.3571477424","47220.9579604358","48435.70010416","49984.2696497419","51619.8698375216","53474.045430104","55038.6224959451","55017.3049786608","55436.1169813778","56498.2078314911","58131.6336853496","59604.7536374577","60676.5655690664","61306.596938633","60798.4338401606","58714.9736915861","59789.4129069749","60245.4843994565","61134.530608776","61958.7234416953","63018.8033942192","64359.4725899466","65017.654963867","66155.5555676249","67719.7656392064","69112.602688656","67342.0709287722","71307.4017277218","72679.2575396348","74158.7164155605","75489.2664334817",
"United States","USA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","18899.1580127887","19015.9777136991","19868.0207995247","20445.8368750774","21333.2984355768","22416.6241536604","23599.5749334506","23927.5975287955","24826.9926989169","25347.7065228137","25108.3873891175","25609.294432327","26668.1690068193","27906.1356426005","27502.8548958664","27177.0167648036","28370.4569990061","29385.3192596356","30684.9987747049","31309.0493216525","30930.4214515341","31405.6062642433","30546.7587475276","31656.1736604625","33654.3079300258","34748.2668742364","35620.759359254","36523.4044857245","37705.0600397471","38722.252151711","39009.3725082423","38449.8815276871","39256.0481325055","39807.8795034206","40907.0184352707","41507.9135604158","42575.6896936773","43936.9050018073","45374.6215189233","47004.469017723","48379.7551705781","48361.0167607073","48729.1586442625","49662.7520549839","51098.5573007417","52393.4513113092","53335.5896950225","53889.3964951775","53442.7136899777","51611.3217087719","52555.7695134023","52956.6630340962","53738.1476714593","54462.6252412407","55394.4510435329","56572.9188996063","57151.4708448372","58151.7021391854","59526.665698712","60750.9898621637","59194.6665172031","62680.2503585805","63886.1317069841","65186.5977244157","66356.1706750101",
"United States","USA","GDP, PPP (constant 2021 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11077900303331","11065901510206.5","11455697578072","11770934990572.7","12245188636856.9","12573902243788.9","13048286993860.1","13628561009889.7","14239547574159.7","14921397636816.2","15529830421574.7","15678223906685.3","15944823845939.4","16390578292198.3","17021250324465.6","17614194079174.4","18104668294960.3","18467460192886.9","18488436873043","18012082254562.6","18497542558530.8","18786919382810.4","19216973269350.6","19623956113154.4","20119229405758.1","20711851459029.9","21088693546497.8","21606973981564.2","22247945959987.6","22822794024024.9","22329130338640.6","23681171000000","24276130895657.9","24977117771722.8","25674728990086.7",
"United States","USA","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","3414529777328.55","3493063962207.1","3706140863901.74","3869211061913.41","4093625303504.4","4355617322928.67","4638732448919.04","4754700760142.02","4982926396628.82","5137397114924.31","5148525050913.32","5318051691111.46","5597542001855.35","5913561297887.83","5881595530900.61","5869501841744.93","6185752591778.3","6471793328422.88","6830020452267.68","7046258095084.5","7028165014324.83","7206518847030.84","7076584318487.23","7400960152426.85","7936527167598.33","8267446647785.83","8553719807215.75","8849219149441.71","9218849474658.13","9557387553833.15","9737636593624.97","9727089478755.8","10069725930661.5","10346824232649.6","10763700132799","11052644207040.4","11469635349338.5","11979704707077.8","12516770844481.1","13116127034705.4","13650948362520","13781388409036.2","14015733659783.6","14407558345762.9","14961928297813.8","15483134541390.2","15914268559668.9","16233167950743.9","16251606759787.8","15832884074310.8","16259610790677","16513977256911.2","16892000920975.5","17249744800617.5","17685097277697.8","18206020741000","18537270454435.6","18992846546661.7","19556270302218.3","20061570168697.6","19627632559934.5","20816096100824.5","21339074561820","21955252291273.6","22568462768174.3",
"United States","USA","Mineral rents (% of GDP)","NY.GDP.MINR.RT.ZS","","","","","","","","","","","0.173694534129661","0.0981638974786465","0.090327510019963","0.174313838300205","0.284317991957326","0.191622330592764","0.116861669218276","0.152847605079176","0.0649320089972214","0.109963199568763","0.121597552795512","0.0911129756224353","0.0469297066867793","0.0502391234933934","0.0303192328003187","0.0325718001283689","0.0221619981045521","0.0338249560234262","0.106855029618885","0.0529651169270773","0.047814587835792","0.0284622591994412","0.0399068374224523","0.036019034208057","0.0491397398318371","0.0597669786574033","0.0425169063812414","0.0352190687928809","0.0250266972341998","0.0206751165576211","0.0134401090902058","0.0077512969667038","0.00516845816122584","0.0104020159899936","0.0190642644705128","0.0256053896311341","0.0637464562948489","0.0700163062364638","0.110496529638692","0.073856708586716","0.166896320336218","0.238996864592749","0.163414793078767","0.120356943952869","0.0880467319514241","0.0362503184615436","0.0380022225151832","0.0412677424038313","0.0352448401068123","0.0187501063382904","0.02138952271423","0.101999501227916","","","",
"United States","USA","Gross value added at basic prices (GVA) (current LCU)","NY.GDP.FCST.CN","","","","","","","","","","","986669206000","1069033116000","1177819686000","1313388687000","1423649237000","1554103987000","1732147350000","1929265257000","2189637599000","2455764604000","2666778413000","2982872251000","3117871702000","3392061589000","3768904031000","4052205171000","4281152710000","4537952130000","4891474478000","5270141879000","5565147896000","5728527175000","6067041691000","6392114017000","6774513660000","7116656796000","7527600505000","8258301438000","8727890386000","9284421440000","9884024456000","10223808761000","10545487824000","11051413697000","11774846104000","12567500825000","13304108691000","13956204161000","14247897632000","14006528504000","14539845025000","15055228608000","15681140200000","16233259257000","16906767005000","17543951899000","18026678135000","18779119115000","19767243575000","20589955924000","20343314432000","22485863476000","","","",
"United States","USA","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.3045002207331","61.3100665276948","62.7072336475526","64.193598778156","65.5642594857038","66.9389377668226","68.164432112232","69.3398922693784","70.1191794799423","71.1114346710156","72.7222474578486","74.3597269738733","75.5152731568209","77.0061822995982","79.0769459998626","81.5563677085196","84.0714329354302","86.3491453663233","88.0128427251819","88.5556889641087","89.6318944594172","91.4810985661264","93.1846275007297","94.7705183765681","96.4210588337984","97.3158875215683","98.24070227512","100","102.290890276943","103.979166303616","105.360875506381","110.171637807436","118.026303631687","122.273351936757","125.230041609485",
"United States","USA","Coal rents (% of GDP)","NY.GDP.COAL.RT.ZS","","","","","","","","","","","0.0930504730401018","0.103468842679978","0.109535916257199","0.121738921139196","0.247653732064636","0.574744110437168","0.582522104452812","0.546537334102934","0.402224837548859","0.413817498064911","0.533324444441067","0.71839034385776","0.741093771758871","0.384582329453282","0.307097108989771","0.305577453466559","0.199445108873838","0.107592275573671","0.140725589232697","0.181418018510338","0.195194426701276","0.175650939654538","0.137242438184298","0.0657598989836537","0.063259918956957","0.185738496629802","0.196220944930443","0.18276604042417","0.162197453946907","0.127171259418751","0.140193028838508","0.212622185194759","0.151822005426027","0.154155845833328","0.321324626345383","0.26507175601934","0.275791896326636","0.249875712879914","0.69687957292833","0.328948122158706","0.46327180553633","0.576151367733925","0.365037619003386","0.279719144616926","0.226671482497904","0.154809825395291","0.135996650509346","0.182332985664659","0.19836963909789","0.131587352107841","0.0836949579138938","0.165541837941739","","","",
"United States","USA","Adjusted net savings, including particulate emission damage (% of GNI)","NY.ADJ.SVNG.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.36801379757524","6.49196322934934","6.65086894932499","5.76948671886479","7.09571591207134","7.26269865195364","8.10659679116479","9.47674228675517","9.68978348681209","9.10528370476792","8.58131031432234","7.47576409042703","6.34482200116847","5.43277652839829","5.55843160189586","5.2917636873294","6.66816514492093","4.67196358838972","1.65619240536501","0.745057335652569","2.75687491477039","3.8793915565532","5.86993137373426","7.26097305300179","8.10795858648646","7.5143394375099","6.22751194366517","6.91702485995076","6.78096039525529","6.8193107835938","5.69015783378962","4.30463485067361","","","",
"United States","USA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","4553.44316646072","4862.80195684674","5308.05914620474","5879.22209742611","6121.83549416457","6530.88909661212","7209.04186938826","7948.15640062496","8893.57427788849","9517.84107320659","10117.1180735584","11452.0574975826","12043.7069028654","12770.5164862626","14283.9047668285","15165.045482616","15855.9010106145","16750.1109720742","18162.2872518976","19138.5568943266","19905.2628412457","20284.2399230542","21195.5370280152","21893.2226048749","23103.5614040243","24106.7732257446","25325.9747124502","26804.1872210244","28277.5950884838","29584.4215834984","31166.9381412414","31888.818031456","32505.7038024844","33555.3389578932","35535.1868984932","37454.4722469241","39721.62665009","40525.8197474918","40165.5509788941","39149.3111472822","41121.4835155995","42638.6496995193","44694.9383476126","45618.9320251633","47503.2640533693","48913.853095805","49368.5132965417","51237.7952460454","53580.8506695435","55301.012168174","53863.9016226739","58997.3355905177","","","",
"United States","USA","Adjusted savings: net national savings (% of GNI)","NY.ADJ.NNAT.GN.ZS","","","","","","","","","","","8.80152723882391","8.70760477912352","9.51068599745499","11.1989540794078","9.24612116526322","6.76095868642587","7.58952569493859","8.28282925467784","9.52177495172077","9.33611863631506","7.22873284834889","8.17527545046051","5.67853931278182","4.33422021581761","7.09522029123685","5.64554111595188","4.04834679569211","4.59850093707969","5.62883875574115","4.92565618506061","3.89540330479432","3.70610570905582","2.99350443245221","2.45679981854358","3.42121357170982","4.09130484222999","5.09700274125812","6.37497101027545","6.87084669674716","6.35155824996388","5.97872206697022","4.44489954617123","3.13546196507322","2.3696735483494","2.76271538208057","2.9432362275932","3.71794533518173","1.80246951250281","-0.954241658555327","-2.56719642634203","-0.586532354629067","0.392003424018893","2.67854697778688","3.04174848082291","4.03341076075121","4.1487010114217","2.96434819436255","3.51028780277972","3.69338013092455","3.66004561240695","2.38096354957958","1.644655176964","","","",
"United States","USA","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.171282569737136","0.165609472977202","0.160327867079331","0.156006143775365","0.15157546956348","0.14682639282221","0.140696345089907","0.134805194859936","0.127636808408481","0.125666292736316","0.124590013382967","0.126743437336381","0.128368024453824","0.126437394210459","0.119821510867922","0.116997369125571","0.111926368010951","0.10656841986566","0.103985171434808","0.101526342477399","0.0926537963530703","0.0899406584824383","0.0859651848813188","0.0819546488728051","0.0769560917600996","0.0743164919232359","0.071897030335029","0.0673583309577581","0.0661676506118217","0.0659686209566319","0.0686074532698344","0.0658255391634396","","","",
"United States","USA","Adjusted savings: mineral depletion (% of GNI)","NY.ADJ.DMIN.GN.ZS","","","","","","","","","","","0.104998930133041","0.0593334329996326","0.0549047587235123","0.106320792520699","0.167129457475557","0.108244352825797","0.0682413775595795","0.0868420578693731","0.0384366103998315","0.0681351639813532","0.0759725821652355","0.0546225950410269","0.027744206722857","0.0311627179172823","0.018437859637775","0.0195748650063622","0.0139886588250255","0.0224833873579238","0.0746776815215647","0.0330362584970567","0.0301343509116553","0.0192141980402407","0.0291446250735348","0.0276924219480975","0.0360584221265853","0.0421839138351401","0.0306673022029892","0.025584399058322","0.0184679369253149","0.0147006324543407","0.00896446478277691","0.00509342302970362","0.003377848117203","0.00774775610247772","0.0129090200462347","0.016466247151548","0.0415398983450988","0.0439878000054422","0.0625569070359265","0.0427100891571439","0.127400904027729","0.179611228797","0.119270885421826","0.0918226500008985","0.0709880594702722","0.0233529611221404","0.025055090801193","0.0266976866944022","0.0227956260301099","0.0127592756011457","0.0144766024105188","0.0606049983472533","","","",
"United States","USA","Adjusted savings: net forest depletion (% of GNI)","NY.ADJ.DFOR.GN.ZS","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
"United States","USA","Adjusted savings: education expenditure (% of GNI)","NY.ADJ.AEDU.GN.ZS","","","","","","","","","","","7.4547239","7","6.9","6.8","6.6","7","7","6.7","6.6","6.3","6.3","6.4","6.2","6.3","6.3","6.1","4.2","6.4","4.3","4.3","4.4","4.5","5.4280995","5.1","5.3558719","4.7893238","4.7893238","4.7893238","4.27047354561159","4.28059875738757","4.51375828866931","4.7469178199512","4.76279807957674","4.92348521694498","4.68150127233305","4.44733636935943","4.68841276947343","4.60755913332684","4.71428397393142","4.71215385260814","4.84096628264901","5.05","4.50200166934699","5.59858947799959","5.44982086123406","4.41444578276255","4.367285833846","4.54245329655914","4.36578883905744","4.43153013979605","4.43153013979605","4.43153013979605","","","",
"United States","USA","Adequacy of social safety net programs (% of total welfare of beneficiary households)","per_sa_allsa.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Coverage of unemployment benefits and ALMP in 2nd quintile (% of population)","per_lm_alllm.cov_q2_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",
"United States","USA","DEC alternative conversion factor (LCU per US$)","PA.NUS.ATLS","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",
"United States","USA","Net secondary income (Net current transfers from abroad) (current US$)","NY.TRF.NCTR.CD","","","","","","","","","","","-6618000000","-7904000000","-9227000000","-7868000000","-8735000000","-9142000000","-8122000000","-8112000000","-8842000000","-10552000000","-12618000000","-17039000000","-19836000000","-20495000000","-23642000000","-25652000000","-27763000000","-26809000000","-28988000000","-30400000000","-31734000000","4910000000","-41911000000","-45355000000","-46078000000","-44050000000","-49513000000","-51424000000","-60033000000","-47978000000","-54276000000","-65032000000","-61490000000","-64176000000","-80340000000","-86074000000","-79314000000","-100591000000","-108577000000","-114197000000","-113111000000","-118650000000","-105075000000","-102971000000","-101357000000","-118902000000","-129447000000","-127617000000","-138388000000","-151866000000","-158274000000","-172005000000","-211275000000","-218587000000","",
"United States","USA","Net primary income (Net income from abroad) (constant LCU)","NY.GSR.NFCY.KN","","","","","","","","","","","33683129000","38031400000","41024625000","57222329000","63874626000","49066956000","60260129000","68090081000","67604603000","91958075000","89181550000","78646845000","82433205000","80916708000","76622871000","52007285000","34060851000","34156442000","42741085000","44994247000","60574483000","53461530000","51405978000","50404197000","36388483000","43353871000","47061984000","35011330000","25984659000","45426001000","55143703000","70824531000","63493599000","79405326000","101215225000","95353859000","57393732000","115045134000","169724136000","176423906000","237917064000","268816381000","258394208000","252111671000","253532502000","236746704000","247200300000","307597244000","298199692000","285492986000","211597000000","146454009000","134023265000","86904678000","",
"United States","USA","Gross savings (% of GNI)","NY.GNS.ICTR.GN.ZS","","","","","","","","","","","21.5382581969883","21.5138181502364","22.0846898923629","23.6784046362431","22.565713362334","20.9196024585736","21.5083095181169","22.1991962240777","23.4458622145357","23.6397680414343","22.2815159062117","23.4015577680111","21.6100594011482","19.9036818213133","21.9389254406902","20.5013047900457","19.2250384126605","19.7274810854868","20.557003138346","19.9011814147326","18.9520611837529","19.0027992423168","17.9200780684203","17.3656546913349","18.1513399329183","18.9179295686038","19.7150116317218","20.815997908411","21.2177023791608","20.7960734639565","20.5442901083147","19.3517029408161","18.1689586971441","17.3038198687251","17.582319571427","17.941114994139","18.8501215370988","17.3281414508177","15.1058338491054","13.9329647790787","15.2452855287662","16.0672408790895","17.9525899200982","18.2817127507218","19.2455871216555","19.3669619174148","18.3842288478931","18.7637437837593","19.0220090298588","19.2289416535055","18.2979410543446","17.6416264864849","18.2460339092893","17.4896548232863","17.5405073767063",
"United States","USA","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24030","24470","25540","26510","27780","28800","30080","31540","32920","34630","36470","37310","38160","39690","41990","44380","46460","48370","49050","47680","49310","50790","52450","54020","55890","57530","58690","60940","63760","66080","65040","71770","78310","82600","85980",
"United States","USA","GNI per capita (current LCU)","NY.GNP.PCAP.CN","3002.08929545597","3062.97411600143","3241.85765852799","3373.3573050342","3573.06354552111","3826.51724799466","4141.64653851663","4331.58115274285","4691.63403587259","5025.09477492148","5239.44170259251","5600.12231473411","6100.67366695887","6756.90508661737","7263.36191981445","7799.83609062244","8574.78386497581","9456.40871961823","10557.117505672","11616.0938437271","12530.4037847948","13955.331073013","14554.0610539402","15459.3442033945","17099.4635852857","18116.1715505792","18809.3264982322","19931.1400847748","21498.132916699","22682.7837403117","23645.5855429988","24100.6518276076","25089.8313542341","25909.1793981971","27252.9358558257","28449.7480077213","29870.5984543086","31506.9776312363","33121.2344211068","34731.1926605505","36805.7423495719","37719.9790061342","38440.9024977169","39775.3342374129","42082.6026173884","44569.3847471492","47160.7988140971","48326.9882459423","48418.8528752327","47059.745234702","49082.8334858872","50865.7818645986","52937.4202984529","54118.3633128368","56331.43659934","57822.447690393","58526.8183148661","60736.7639840749","63566.2188795866","65908.8716172747","64715.0538341358","71762.2620383706","78534.100930652","81875.3736180136","85837.0591661096",
"United States","USA","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","5660525352000","5824037631000","6138387374000","6492886440000","6392808786000","6356193220000","6687393447000","6988427391000","7361154786000","7528806434000","7427806978000","7646842214000","7612601500000","7886070156000","8514198662000","8837592848000","9072595806000","9431881074000","9915644975000","10161443413000","10306116580000","10319287105000","10645923763000","10894036119000","11362022543000","11749752041000","12268162225000","12908509094000","13635752174000","14245443431000","14882103351000","15115846814000","15329989693000","15663792035000","16257673618000","16790173841000","17383450758000","17506906423000","17209070615000","16952267975000","17569206727000","17920893961000","18478479510000","18769154230000","19389468386000","20012971282000","20282646506000","20829061279000","21451073982000","22042635025000","21458070000000","22864591498000","23552071258000","23954172708000","",
"United States","USA","GNI (current LCU)","NY.GNP.MKTP.CN","542390475099.326","562640778342.419","604729643906.495","638380883119.283","685631590686.501","743503780837.106","814082043610.829","860737154023.838","941639100803.844","1018471133696.76","1074358000000","1162927000000","1280507000000","1431849000000","1553299000000","1684554000000","1869603000000","2082670000000","2349856000000","2614260000000","2847221000000","3202274000000","3371652000000","3614271000000","4032481000000","4310272000000","4516740000000","4829096000000","5256272000000","5598542000000","5902482000000","6097007000000","6435893000000","6734288000000","7170956000000","7575542000000","8046960000000","8590598000000","9136625000000","9691392000000","10385197000000","10749023000000","11056572000000","11539140000000","12322009000000","13170993000000","14071835000000","14557597000000","14723881000000","14436590000000","15185160000000","15861958000000","16640301000000","17140708000000","17984237000000","18608138000000","18983369000000","19837150000000","20883383000000","21764838000000","21458070000000","23832230000000","26231750000000","27576136000000","29194127000000",
"United States","USA","Gross domestic savings (% of GDP)","NY.GDS.TOTL.ZS","","","","","","","","","","","21.7825721161685","21.9730437395373","22.3170016652203","23.6201535594818","22.6421993175183","21.2256603343573","21.9513379865187","22.4169551153651","23.7530718460078","24.2530353023389","22.853337075785","23.8864735436809","21.4727364675223","20.8319230563907","22.5515669778159","21.5605791131969","20.8611567176482","20.6384887178014","20.7387349950482","20.9762867849078","20.2236269994486","19.6459509048934","19.5448019708214","19.4433699557006","20.0099187126642","20.0977283415987","20.5080265106857","21.2209256860449","21.1629777763471","20.7242584098094","19.9608953005988","18.6164321260218","17.6990846646438","17.1895780029461","17.4615655447704","17.7012879306199","17.8450467380027","17.4731329113429","16.021378981836","14.873651581317","15.1349978430449","15.3179600577581","16.5569941422251","17.3613954399454","17.7426352889336","18.1511093940371","17.7313088433413","17.8206940166992","18.2090969463905","18.3872667792114","17.3498643959484","16.409338797498","16.9791117428493","17.3875791309142","17.1067567574704",
"United States","USA","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","0.279989372342679","0.333818779233431","0.363638993962318","0.349942007908993","1.57098999295941","1.46934176729797","1.45988735231272","1.48212564068025","1.41341674463219","2.51516039030815","3.14542283209538","2.11596334266715","1.29086632276152","1.54215958455701","1.28028340415492","1.20811027948043","0.485560804966156","0.690238832057989","0.431203634958859","0.539633871691538","0.703237008212799","0.477258781741128","0.44187309463968","0.348054380702048","0.292003228041599","0.295556544481324","0.35131163624796","0.203604050521625","0.0755585072910338","0.164264516670651","0.307551276869583","0.16943295765488","0.172817088546724","0.211788525599514","0.283170634743015","0.350823193456479","0.349464272960025","0.356897499234572","0.521498895801413","0.259640404387642","0.293762700279441","0.370845235110237","0.205925846170308","0.305650080049118","0.292226566231044","0.00752518064782254","0.0922955001311894","0.162525850896316","0.319247607054063","0.368544560120872","0.187625106322478","0.61148265568772","","","",
"United States","USA","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","0.618121192654826","4.48066935423357","2.90827194808745","4.34054896320298","5.07809761043299","5.27711385836407","1.38995128628365","3.75881936763196","2.09736970647879","-0.944145118142501","1.99497895044678","4.13472763683687","4.64211335793088","-1.44513289800848","-1.18474293776595","4.39135849431463","3.57717981301823","4.42288716888149","2.03373169909354","-1.20932407186373","1.53630241816711","-2.73469491239689","3.631858038047","6.31198922205458","3.25057626050496","2.51089496974166","2.53404234695518","3.23533791731938","2.6977602234066","0.741486717782863","-1.43424757841728","2.09666863144402","1.40572318704217","2.76110897028734","1.46892916699841","2.57246399944282","3.19716560770618","3.27222984199015","3.59198037193539","2.92586254370109","-0.0387319237247254","0.7612368560753","1.91588247508415","2.89111091581917","2.53411070482159","1.79819874456308","1.03834382130532","-0.828888119464764","-3.42683193789478","1.82992369379657","0.762796405429199","1.47570596897309","1.34816252731798","1.71094543857326","2.12741138123612","1.02266589117943","1.75014094923958","2.36444249943987","2.05676590328193","-2.56180738534749","5.88834103890834","1.92386172918107","2.03559987540991","1.79419235153047",
"United States","USA","Natural gas rents (% of GDP)","NY.GDP.NGAS.RT.ZS","","","","","","","","","","","0","0.00255782266571012","0.0454440051971043","0.107643076024198","1.02526290817853","0.834988622080964","0.779312812908034","0.779327725533135","0.676187358589122","1.82310670000573","1.73021092303789","1.00605281950038","0.187008816496244","0.582812921655813","0.620408255950344","0.459517748823951","0.099748388635223","0.276862781681907","0.179156248622811","0.18431805922785","0.161037648738278","0.125303136591617","0.214792748649505","0.307270497360323","0.240785235961574","0.156582984239874","0.301639931615311","0.321971098127724","0.211303030343375","0.25338309838657","0.579475920941945","0.466751378646037","0.302755619486716","0.612792290539168","0.569511287090411","0.797236904730241","0.382513454180692","0.339351155793805","0.551540732489892","0.0450657683061133","0","0","0","0","0.0523192680969993","0","0","0","0.00818925823914368","0","0","0.363207721748918","","","",
"United States","USA","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","2.29999999999977","6.10000000000011","4.39999999999982","5.8000000000003","6.39999999999981","6.50000000000021","2.49999999999999","4.7999999999997","3.09999999999999","0.216606498194878","3.29272245005524","5.25550195781351","5.64567976314829","-0.540550192633191","-0.205619191121627","5.38803391770217","4.62418650601657","5.53520648243719","3.16598821816159","-0.256775731395592","2.53770126828974","-1.80301378934359","4.58379098362749","7.23645316474058","4.16957534699196","3.46265505694664","3.45462966856461","4.1769823865164","3.67223784383981","1.88596558187626","-0.108312882368935","3.52249717301392","2.75179586709815","4.02902272983438","2.6844307317787","3.77277269119453","4.44712793566428","4.48313335374613","4.78842504725272","4.07758575682804","0.955538348341605","1.70044732643726","2.79560596320081","3.84777169556921","3.48354993555606","2.78453963650701","2.00385829784946","0.113587249881704","-2.57650022958367","2.69519257744442","1.56440685763506","2.28911338669843","2.11783009790057","2.52381981363968","2.94555045484053","1.81945147788167","2.45762229852507","2.96650506901305","2.58382533412825","-2.16302914036166","6.05505293244555","2.51237531986017","2.88755600749487","2.79300127716779",
"United States","USA","GDP (current US$)","NY.GDP.MKTP.CD","541988586206.897","561940310344.828","603639413793.103","637058551724.138","684144620689.655","741904862068.965","813032758620.69","859620034482.759","940225000000","1017438172413.79","1073303000000","1164850000000","1279110000000","1425376000000","1545243000000","1684904000000","1873412000000","2081826000000","2351599000000","2627333000000","2857307000000","3207041000000","3343789000000","3634038000000","4037613000000","4338979000000","4579631000000","4855215000000","5236438000000","5641580000000","5963144000000","6158129000000","6520327000000","6858559000000","7287236000000","7639749000000","8073122000000","8577554457000","9062818202000","9631174489000","10250947997000","10581929774000","10929112955000","11456442041000","12217193198000","13039199193000","13815586948000","14474226905000","14769857911000","14478064934000","15048964444000","15599728123000","16253972230000","16843190993000","17550680174000","18206020741000","18695110842000","19477336549000","20533057312000","21380976119000","21060473613000","23315080560000","25604848907611","27292170793214.4","28750956130731.2",
"United States","USA","Gross value added at basic prices (GVA) (constant 2015 US$)","NY.GDP.FCST.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17543951899000","","","","","","","","","",
"United States","USA","Discrepancy in expenditure estimate of GDP (current LCU)","NY.GDP.DISC.CN","","","","","","","","","","","-1000000","-1000000","1000000","0","0","0","0","0","0","0","0","-1000000","0","0","0","0","0","0","-1000000","1000000","1000000","-1000000","-1000000","0","-1000000","1000000","1000000","2457000","1202000","2489000","-4003000","-226000","4955000","-7959000","-2802000","2193000","3948000","-1095000","-2089000","-2066000","-7556000","-4877000","1230000","-37493007000","-57457826000","-88998259000","-109802158000","-134765451000","-123457688000","-159005881000","-293631387000","-366090440000","-402043092389","-428538206785.602","-451543869268.801",
"United States","USA","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","1.35015389642155","1.24463471200136","1.0883860113685","1.50393967901161","1.91982581124741","2.89877853468343","3.15127936555442","4.36718824053666","4.95848844957479","5.26272847566887","5.06980751238247","4.32612665299392","5.47992344395666","8.99869301549148","9.26279066151952","5.50349189059169","6.21333272761875","7.03393065142166","8.29672199290495","9.03310538674771","9.46216408643863","6.17840415131241","3.91690878731939","3.6078793071034","3.16252525564687","2.013892531929","2.47738846284705","3.52749987057291","3.92075947277246","3.74332910290993","3.38181132928619","2.27885435686852","2.37032483115907","2.13519841735091","2.09668849018388","1.83076455410848","1.72447709809653","1.1238500628244","1.41511088107644","2.2651288147518","2.25173732242698","1.5540332709749","1.97419763134899","2.68913538808953","3.13549555899142","3.08384885691085","2.70922136624263","1.92668919011163","0.616794207923618","1.21525703756249","2.0631285696588","1.86220422011765","1.47598650286378","1.63535305156384","0.765879740073601","0.85147588450198","1.68508382434676","2.3830537225445","1.50677251688072","0.67870182942977","4.38483807578484","7.12948085418195","3.59839135535658","2.48272509502563",
